job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00822,Head of AI,80796,USD,SE,PT,South Korea,M,South Korea,50,"TensorFlow, GCP, Kubernetes, Python, Docker",Associate,6,Automotive,06/09/2024,26/10/2024,927,7.7,Quantum Computing Inc
AI00823,ML Ops Engineer,63765,EUR,EN,PT,Netherlands,M,South Korea,100,"Python, Spark, MLOps, Azure, Linux",Associate,0,Automotive,17/01/2025,15/03/2025,2267,5.5,Predictive Systems
AI00824,Head of AI,113684,USD,MI,FT,Canada,L,Canada,100,"Kubernetes, Python, Data Visualization, Hadoop",PhD,2,Real Estate,19/07/2024,08/09/2024,811,8.5,TechCorp Inc
AI00825,Computer Vision Engineer,67793,USD,MI,FT,Japan,S,Japan,100,"Docker, Linux, Mathematics",PhD,2,Gaming,13/09/2024,08/10/2024,2464,6.5,Neural Networks Co
AI00826,Principal Data Scientist,36696,USD,EN,PT,Japan,M,Canada,0,"R, Spark, PyTorch, Java, Linux",Bachelor,1,Media,03/11/2024,08/01/2025,1868,10,Cloud AI Solutions
AI00827,AI Specialist,189666,USD,EX,FL,Sweden,L,Sweden,100,"Scala, PyTorch, Statistics, Hadoop",Bachelor,13,Media,01/05/2024,30/06/2024,1957,9.9,TechCorp Inc
AI00828,AI Software Engineer,144259,USD,EX,CT,Israel,S,Israel,100,"MLOps, SQL, Git, PyTorch",PhD,10,Telecommunications,09/03/2024,07/04/2024,1336,9.6,Autonomous Tech
AI00829,Data Scientist,80853,GBP,MI,FT,United Kingdom,M,United Kingdom,0,"Deep Learning, SQL, Python, Java",Bachelor,3,Automotive,03/01/2024,17/01/2024,2084,7.4,Machine Intelligence Group
AI00830,Machine Learning Engineer,63854,USD,MI,FL,China,M,China,100,"TensorFlow, NLP, Git, Spark",PhD,2,Gaming,14/09/2024,30/09/2024,1558,8.5,Machine Intelligence Group
AI00831,Deep Learning Engineer,202935,EUR,EX,PT,Netherlands,L,Ireland,0,"Linux, Git, Computer Vision, Mathematics",Master,12,Energy,11/06/2024,11/08/2024,2194,8.7,Digital Transformation LLC
AI00832,Autonomous Systems Engineer,34007,USD,EN,FL,Austria,S,Denmark,100,"PyTorch, TensorFlow, Azure, Docker, Data Visualization",Bachelor,1,Automotive,08/03/2024,17/04/2024,1687,5.4,Advanced Robotics
AI00833,NLP Engineer,91619,USD,SE,CT,Israel,S,Israel,50,"AWS, SQL, PyTorch",PhD,6,Government,14/04/2025,12/05/2025,2119,7.1,Machine Intelligence Group
AI00834,Autonomous Systems Engineer,143704,EUR,SE,CT,Germany,L,Germany,50,"SQL, TensorFlow, MLOps, Git",Associate,6,Government,06/11/2024,05/12/2024,2239,6.8,Cloud AI Solutions
AI00835,Robotics Engineer,86391,USD,SE,FT,Japan,S,Japan,50,"MLOps, PyTorch, Git, TensorFlow",Bachelor,5,Telecommunications,09/04/2025,23/04/2025,639,8.9,AI Innovations
AI00836,Deep Learning Engineer,114323,USD,MI,CT,Switzerland,M,Switzerland,100,"Java, GCP, MLOps, Tableau, Linux",PhD,2,Real Estate,16/04/2025,27/05/2025,1621,8.2,Cloud AI Solutions
AI00837,AI Product Manager,123019,USD,MI,CT,United States,M,Netherlands,0,"MLOps, Mathematics, Deep Learning",Bachelor,4,Healthcare,28/04/2025,28/05/2025,2018,9.4,Machine Intelligence Group
AI00838,AI Specialist,54256,EUR,EN,CT,France,S,France,100,"Azure, Java, Data Visualization",Bachelor,0,Healthcare,22/08/2024,02/10/2024,2050,8.6,Cognitive Computing
AI00839,Computer Vision Engineer,86315,USD,MI,FT,Australia,S,Australia,0,"Tableau, GCP, MLOps",PhD,3,Real Estate,27/04/2025,11/06/2025,1326,7.5,Future Systems
AI00840,AI Architect,82655,USD,MI,CT,India,L,Finland,0,"SQL, Linux, Java, PyTorch",PhD,4,Finance,12/06/2024,01/08/2024,720,8.5,Cloud AI Solutions
AI00841,Computer Vision Engineer,65988,USD,EN,FL,Canada,S,Canada,50,"Hadoop, MLOps, Computer Vision, Tableau",PhD,0,Real Estate,08/04/2024,09/06/2024,2079,7.7,Neural Networks Co
AI00842,Principal Data Scientist,200761,USD,EX,FL,Finland,L,Finland,50,"Scala, AWS, Python, TensorFlow",Bachelor,19,Telecommunications,08/01/2025,08/02/2025,2164,7.3,Neural Networks Co
AI00843,Principal Data Scientist,272996,USD,EX,CT,United States,M,United States,100,"Python, PyTorch, Mathematics",Associate,11,Energy,04/07/2024,06/08/2024,1583,8.7,Neural Networks Co
AI00844,Machine Learning Engineer,54146,USD,EN,CT,Austria,M,Austria,100,"Kubernetes, Git, AWS, NLP",Associate,1,Consulting,06/03/2025,23/03/2025,1512,7.7,Cognitive Computing
AI00845,AI Architect,59833,USD,MI,PT,India,S,India,0,"Hadoop, Spark, Docker",Master,3,Real Estate,27/02/2024,23/04/2024,1738,7.5,DeepTech Ventures
AI00846,Data Analyst,180769,USD,SE,FL,Norway,M,Norway,0,"R, NLP, MLOps, Tableau, Git",PhD,5,Healthcare,23/03/2025,26/04/2025,1475,9.4,Cloud AI Solutions
AI00847,Deep Learning Engineer,32926,USD,EN,FT,South Korea,S,South Korea,100,"Hadoop, AWS, NLP, Statistics",Master,0,Telecommunications,09/12/2024,13/01/2025,2309,9.8,Predictive Systems
AI00848,AI Research Scientist,56145,GBP,EN,CT,United Kingdom,M,United Kingdom,0,"Mathematics, Python, Spark",Associate,0,Media,27/06/2024,03/08/2024,1519,8.9,Cognitive Computing
AI00849,Autonomous Systems Engineer,47908,USD,EN,FT,South Korea,M,South Korea,100,"Spark, Python, MLOps, NLP, TensorFlow",Bachelor,1,Healthcare,16/10/2024,30/10/2024,1347,7,Cloud AI Solutions
AI00850,Machine Learning Engineer,121384,EUR,SE,FL,France,L,France,100,"Python, Docker, Git",PhD,5,Retail,05/04/2024,30/04/2024,1203,7.3,DataVision Ltd
AI00851,AI Specialist,149451,EUR,EX,FL,Netherlands,S,Australia,50,"Python, Hadoop, Tableau, NLP, Computer Vision",Associate,15,Energy,14/01/2025,27/02/2025,623,8.5,TechCorp Inc
AI00852,Robotics Engineer,95030,USD,EN,CT,Switzerland,M,Switzerland,0,"Python, PyTorch, Scala",Bachelor,0,Education,15/09/2024,04/11/2024,1754,5.7,AI Innovations
AI00853,Principal Data Scientist,96311,USD,EN,FL,Singapore,L,Singapore,50,"Scala, Computer Vision, SQL",Bachelor,0,Real Estate,27/04/2024,18/05/2024,1746,7.2,Smart Analytics
AI00854,Data Scientist,111067,USD,MI,FL,Norway,S,Norway,50,"Statistics, TensorFlow, Scala",PhD,2,Retail,17/07/2024,31/07/2024,1741,8,AI Innovations
AI00855,AI Software Engineer,81479,USD,MI,FT,Australia,M,Australia,50,"GCP, Statistics, Docker",Bachelor,4,Telecommunications,20/03/2024,13/04/2024,2018,6.9,DataVision Ltd
AI00856,NLP Engineer,167621,GBP,SE,FT,United Kingdom,L,United Kingdom,0,"Mathematics, Hadoop, PyTorch, Data Visualization, Kubernetes",PhD,5,Consulting,15/06/2024,26/07/2024,786,5.1,TechCorp Inc
AI00857,Head of AI,133238,USD,SE,PT,Sweden,S,Sweden,100,"PyTorch, Kubernetes, NLP",Bachelor,7,Energy,16/06/2024,27/08/2024,934,8.5,DataVision Ltd
AI00858,AI Architect,73628,USD,EN,FT,United States,S,United States,0,"Computer Vision, Spark, NLP, Azure, Python",Bachelor,0,Energy,28/02/2024,29/04/2024,2019,7.4,Digital Transformation LLC
AI00859,NLP Engineer,161576,USD,SE,FT,Switzerland,M,Switzerland,0,"Hadoop, SQL, Data Visualization",Master,5,Real Estate,29/01/2025,14/03/2025,605,9.8,Autonomous Tech
AI00860,AI Research Scientist,49933,USD,MI,CT,Japan,S,Japan,50,"Statistics, Kubernetes, TensorFlow, Java, Computer Vision",PhD,2,Energy,08/09/2024,31/10/2024,526,8.1,Machine Intelligence Group
AI00861,Research Scientist,104278,GBP,SE,PT,United Kingdom,S,United Kingdom,50,"NLP, Spark, AWS, Computer Vision, Git",Master,8,Manufacturing,28/01/2025,06/03/2025,1684,7.4,Quantum Computing Inc
AI00862,Machine Learning Engineer,87047,USD,SE,FL,Austria,M,China,0,"Mathematics, Statistics, GCP",Associate,5,Finance,01/07/2024,11/09/2024,2229,6.2,AI Innovations
AI00863,AI Research Scientist,139174,USD,SE,CT,Norway,M,Norway,0,"Python, GCP, NLP",Bachelor,7,Transportation,21/04/2025,10/05/2025,724,8.5,DataVision Ltd
AI00864,AI Product Manager,60519,USD,EN,PT,Norway,S,Germany,50,"Java, Git, R, Hadoop",PhD,0,Telecommunications,27/07/2024,30/08/2024,1518,8.8,Algorithmic Solutions
AI00865,AI Research Scientist,92309,EUR,MI,FL,France,S,France,50,"Python, Linux, Kubernetes",Bachelor,2,Telecommunications,07/04/2025,19/06/2025,1227,5.8,Algorithmic Solutions
AI00866,Deep Learning Engineer,74676,EUR,EN,FL,France,L,France,0,"Data Visualization, Python, Docker, AWS, PyTorch",Associate,0,Healthcare,18/09/2024,13/10/2024,1219,7.5,Advanced Robotics
AI00867,Head of AI,227312,USD,SE,CT,Norway,L,Norway,50,"NLP, Python, Computer Vision, Spark, Docker",Bachelor,6,Manufacturing,26/02/2025,16/03/2025,1510,8,Machine Intelligence Group
AI00868,Machine Learning Engineer,45330,USD,EN,FL,India,S,France,0,"PyTorch, AWS, Data Visualization",Associate,0,Transportation,05/08/2024,03/09/2024,2471,6.8,Predictive Systems
AI00869,Principal Data Scientist,68262,USD,EN,PT,United States,S,United States,0,"Scala, Python, Linux",Associate,1,Healthcare,09/03/2025,22/04/2025,947,6.9,Predictive Systems
AI00870,AI Software Engineer,68263,USD,EN,FL,Norway,S,Norway,100,"Linux, NLP, SQL, TensorFlow, GCP",Bachelor,0,Healthcare,31/08/2024,20/10/2024,2020,7.2,Quantum Computing Inc
AI00871,Deep Learning Engineer,48962,USD,EN,CT,Canada,S,Canada,0,"Python, TensorFlow, Mathematics, Statistics, Azure",Associate,0,Transportation,15/04/2024,13/06/2024,1106,7.1,Digital Transformation LLC
AI00872,Autonomous Systems Engineer,54120,USD,EN,FT,Canada,M,Canada,0,"GCP, Linux, Git, AWS, Statistics",Master,0,Media,08/05/2024,28/05/2024,1954,5.1,AI Innovations
AI00873,NLP Engineer,231893,USD,EX,FL,Denmark,M,Denmark,50,"R, Statistics, Data Visualization, GCP",PhD,13,Healthcare,19/11/2024,23/01/2025,1053,9,Neural Networks Co
AI00874,AI Architect,122818,USD,EX,CT,Ireland,M,Ireland,0,"AWS, SQL, Linux, Tableau, Kubernetes",Bachelor,10,Education,01/03/2025,26/04/2025,591,6.8,Digital Transformation LLC
AI00875,AI Research Scientist,194364,USD,EX,PT,Canada,L,Canada,100,"MLOps, SQL, Kubernetes, R, Azure",Master,16,Manufacturing,02/01/2025,11/03/2025,1233,7,Smart Analytics
AI00876,Data Analyst,55870,USD,MI,FT,Austria,M,Austria,50,"NLP, Git, Scala, Linux",Master,4,Education,08/10/2024,02/11/2024,2299,8.6,Machine Intelligence Group
AI00877,AI Product Manager,96120,USD,SE,CT,Ireland,M,Finland,50,"PyTorch, NLP, Hadoop, Git, Computer Vision",PhD,6,Real Estate,15/12/2024,18/02/2025,989,6.6,Machine Intelligence Group
AI00878,Head of AI,77510,EUR,MI,FT,Germany,S,Germany,0,"R, Linux, Tableau, Statistics",Bachelor,4,Consulting,12/08/2024,10/10/2024,2161,6,Cloud AI Solutions
AI00879,AI Software Engineer,128595,USD,EX,FT,China,M,China,50,"AWS, Python, Hadoop, Tableau",Master,15,Telecommunications,03/06/2024,20/07/2024,617,5.2,Smart Analytics
AI00880,Principal Data Scientist,98002,USD,EX,FL,Japan,S,United Kingdom,100,"MLOps, R, Java",Master,13,Transportation,10/08/2024,16/09/2024,1143,6.1,Future Systems
AI00881,Data Engineer,158973,EUR,SE,FL,Netherlands,L,Sweden,50,"Python, Java, Mathematics, TensorFlow",Bachelor,9,Transportation,17/10/2024,17/11/2024,2479,9.9,Algorithmic Solutions
AI00882,Head of AI,40770,USD,EN,FL,Israel,S,Israel,100,"Python, Kubernetes, AWS, Git, Tableau",Associate,0,Technology,28/01/2025,01/03/2025,572,9.9,Digital Transformation LLC
AI00883,Principal Data Scientist,94589,USD,SE,CT,Canada,S,Canada,50,"Python, Docker, AWS",PhD,7,Energy,21/02/2024,20/03/2024,2048,6.2,Advanced Robotics
AI00884,Principal Data Scientist,54488,USD,MI,CT,South Korea,S,Switzerland,100,"TensorFlow, Scala, NLP, Azure, Computer Vision",Bachelor,2,Telecommunications,06/02/2024,01/04/2024,1063,7.2,Predictive Systems
AI00885,AI Architect,83080,USD,SE,PT,Finland,S,Finland,0,"SQL, Kubernetes, Tableau, Computer Vision, Python",Master,5,Energy,25/11/2024,25/01/2025,1676,7.4,Autonomous Tech
AI00886,AI Consultant,47322,USD,EN,PT,China,S,Australia,0,"Linux, R, Deep Learning",PhD,0,Automotive,24/06/2024,05/08/2024,1303,5.5,Cloud AI Solutions
AI00887,NLP Engineer,128247,USD,SE,FT,Singapore,L,Singapore,100,"SQL, Scala, Deep Learning, Git",Associate,8,Education,10/08/2024,03/10/2024,1673,5.9,Digital Transformation LLC
AI00888,ML Ops Engineer,79588,USD,EN,FL,United States,S,United States,100,"Mathematics, R, Hadoop",Bachelor,0,Technology,29/10/2024,09/01/2025,1272,6.8,Future Systems
AI00889,AI Specialist,60149,USD,EN,FL,Ireland,L,United States,50,"Java, TensorFlow, Tableau, Deep Learning, PyTorch",Associate,1,Government,09/04/2025,21/05/2025,868,7,Neural Networks Co
AI00890,Robotics Engineer,66901,USD,MI,FT,South Korea,L,South Korea,0,"Linux, Spark, NLP, GCP, Mathematics",PhD,2,Healthcare,20/12/2024,08/02/2025,2216,6.2,TechCorp Inc
AI00891,Machine Learning Engineer,178494,USD,EX,FT,China,L,Japan,50,"Java, GCP, Scala",Master,15,Technology,31/08/2024,12/10/2024,2179,9.4,Cloud AI Solutions
AI00892,Robotics Engineer,92213,USD,SE,PT,China,L,Canada,0,"Scala, SQL, GCP, Hadoop",Master,9,Retail,05/12/2024,02/02/2025,1502,5.1,Machine Intelligence Group
AI00893,AI Software Engineer,67260,USD,SE,PT,China,S,China,50,"Kubernetes, Git, Tableau, R",Associate,7,Technology,27/04/2024,20/05/2024,1562,7.3,TechCorp Inc
AI00894,AI Software Engineer,106704,EUR,MI,CT,Germany,L,Germany,50,"Kubernetes, Java, MLOps",PhD,3,Media,18/07/2024,03/09/2024,1604,7,Future Systems
AI00895,Machine Learning Researcher,154496,USD,EX,FL,India,S,India,100,"Python, Data Visualization, AWS",Associate,13,Education,08/03/2024,30/03/2024,1345,9.9,DeepTech Ventures
AI00896,AI Architect,166781,USD,EX,PT,Canada,S,United States,100,"Statistics, Kubernetes, Tableau, Mathematics, NLP",Associate,19,Healthcare,08/12/2024,21/01/2025,1938,7.1,Neural Networks Co
AI00897,Computer Vision Engineer,53048,USD,MI,FL,Israel,S,Israel,0,"Kubernetes, Azure, Mathematics",Bachelor,3,Gaming,05/07/2024,07/09/2024,1528,5.4,Cognitive Computing
AI00898,Data Engineer,175244,USD,SE,FL,Singapore,L,Singapore,50,"PyTorch, Java, Computer Vision",Master,7,Consulting,30/06/2024,05/09/2024,662,8,Digital Transformation LLC
AI00899,Autonomous Systems Engineer,72245,USD,MI,CT,Australia,S,Australia,100,"Git, Scala, Computer Vision, Tableau, Java",Master,4,Automotive,06/05/2024,09/06/2024,1529,5.4,Cognitive Computing
AI00900,Machine Learning Researcher,206257,USD,EX,CT,United States,S,United States,100,"GCP, Computer Vision, Git, Mathematics",Bachelor,16,Media,30/01/2025,21/02/2025,871,5.6,Cloud AI Solutions
AI00901,Data Analyst,77410,USD,SE,FL,India,M,Austria,0,"AWS, SQL, MLOps, Tableau",Associate,9,Finance,06/07/2024,12/09/2024,1919,8.8,AI Innovations
AI00902,Data Analyst,145271,EUR,EX,FT,Netherlands,M,Netherlands,100,"Git, R, Scala",Master,10,Finance,28/02/2025,17/03/2025,1494,6.6,TechCorp Inc
AI00903,Research Scientist,81756,USD,MI,FT,Australia,M,Australia,0,"Mathematics, SQL, Java, Data Visualization",Associate,2,Healthcare,14/02/2024,20/04/2024,1721,7,Cognitive Computing
AI00904,Data Engineer,157394,USD,SE,PT,Denmark,S,Denmark,0,"Git, Linux, PyTorch, Spark",Master,9,Transportation,16/03/2025,01/04/2025,907,6.9,Cognitive Computing
AI00905,Principal Data Scientist,50008,USD,EN,PT,Austria,S,Austria,0,"Statistics, GCP, AWS, SQL, Azure",Bachelor,0,Media,25/02/2024,20/03/2024,607,9.1,AI Innovations
AI00906,Deep Learning Engineer,133327,USD,EX,FT,Israel,S,Israel,50,"Azure, AWS, NLP",Master,11,Retail,04/01/2025,27/01/2025,2337,7.3,Cognitive Computing
AI00907,Machine Learning Engineer,97247,EUR,MI,CT,Germany,M,Finland,50,"AWS, Spark, MLOps, Kubernetes",Bachelor,3,Automotive,14/09/2024,18/10/2024,1560,6.9,Cognitive Computing
AI00908,NLP Engineer,81533,USD,MI,PT,China,L,United Kingdom,100,"Statistics, Git, Data Visualization, Deep Learning, Python",PhD,4,Technology,30/01/2024,29/02/2024,997,6.3,DeepTech Ventures
AI00909,AI Specialist,308823,USD,EX,FL,Switzerland,L,Denmark,100,"PyTorch, Spark, TensorFlow",PhD,19,Healthcare,24/03/2024,13/04/2024,1945,6.5,DeepTech Ventures
AI00910,AI Software Engineer,130424,EUR,SE,FL,Germany,L,Germany,0,"Deep Learning, R, Mathematics, Docker, Azure",Bachelor,7,Education,02/03/2025,11/04/2025,1325,5.7,DeepTech Ventures
AI00911,AI Research Scientist,35640,USD,EN,FT,Finland,S,Finland,0,"GCP, R, SQL, Data Visualization, Linux",Bachelor,1,Telecommunications,13/04/2025,20/06/2025,1830,8.1,Quantum Computing Inc
AI00912,Machine Learning Researcher,249324,GBP,EX,PT,United Kingdom,L,United Kingdom,100,"PyTorch, Linux, GCP, Hadoop, Computer Vision",Bachelor,19,Automotive,23/04/2024,24/06/2024,1795,9.1,DeepTech Ventures
AI00913,Computer Vision Engineer,60462,GBP,EN,CT,United Kingdom,S,United Kingdom,50,"PyTorch, Kubernetes, Docker, Spark",Bachelor,0,Retail,22/01/2024,08/03/2024,570,8.1,Smart Analytics
AI00914,Head of AI,73640,USD,MI,CT,India,M,Austria,0,"NLP, Scala, Statistics, AWS",Master,4,Media,23/08/2024,31/10/2024,1909,7.8,DeepTech Ventures
AI00915,Head of AI,165792,USD,EX,FT,Sweden,M,Sweden,100,"Java, Data Visualization, AWS",Master,17,Healthcare,17/07/2024,22/09/2024,1165,8.8,Cloud AI Solutions
AI00916,Data Analyst,85604,USD,SE,FT,Austria,S,United Kingdom,50,"Statistics, Scala, Hadoop",Master,8,Telecommunications,08/11/2024,10/01/2025,536,7.3,Quantum Computing Inc
AI00917,Data Scientist,221853,USD,SE,FT,Switzerland,L,Switzerland,0,"Kubernetes, R, TensorFlow, Python",PhD,6,Energy,01/07/2024,29/08/2024,1796,7.5,DeepTech Ventures
AI00918,Data Scientist,49643,USD,EN,CT,South Korea,L,South Korea,0,"Data Visualization, Statistics, Python, MLOps, Tableau",Associate,0,Manufacturing,16/12/2024,26/02/2025,2280,9.8,Algorithmic Solutions
AI00919,Data Analyst,349508,USD,EX,FT,Norway,L,South Korea,0,"Java, SQL, R, Spark",PhD,10,Consulting,06/03/2024,27/03/2024,2055,6,Smart Analytics
AI00920,Head of AI,139175,EUR,SE,FT,Germany,M,Germany,100,"SQL, Linux, Scala, GCP, Kubernetes",Associate,8,Technology,25/02/2024,17/03/2024,2298,7.5,Digital Transformation LLC
AI00921,AI Architect,95775,USD,EX,CT,Finland,S,Finland,50,"AWS, Linux, Tableau, Azure, Kubernetes",Bachelor,19,Transportation,20/11/2024,13/01/2025,1857,5.3,DataVision Ltd
AI00922,Principal Data Scientist,204850,USD,SE,FT,Norway,L,Norway,0,"MLOps, Java, Python, GCP, NLP",Bachelor,5,Finance,11/03/2025,19/05/2025,2398,9.8,DeepTech Ventures
AI00923,NLP Engineer,48201,USD,EN,CT,Finland,L,Australia,100,"Linux, Data Visualization, PyTorch, Deep Learning",Associate,1,Technology,21/09/2024,04/11/2024,2438,5.8,Digital Transformation LLC
AI00924,Robotics Engineer,152753,USD,MI,PT,Switzerland,M,South Korea,50,"Azure, Data Visualization, Java, AWS",Master,4,Transportation,21/12/2024,21/02/2025,614,9,Algorithmic Solutions
AI00925,AI Product Manager,128912,USD,EX,FT,China,M,China,100,"Hadoop, SQL, PyTorch",Master,18,Government,31/03/2025,07/05/2025,2202,8.3,Algorithmic Solutions
AI00926,AI Specialist,324061,USD,EX,FT,Denmark,L,Canada,100,"Tableau, Data Visualization, Linux, Docker",Master,12,Media,14/05/2024,13/07/2024,1213,5.2,TechCorp Inc
AI00927,Principal Data Scientist,264209,USD,EX,FT,Australia,L,Australia,100,"Linux, Kubernetes, R",Bachelor,19,Government,08/07/2024,14/09/2024,619,5.8,Cloud AI Solutions
AI00928,AI Architect,193480,GBP,EX,PT,United Kingdom,S,United Kingdom,100,"Python, Git, Linux, NLP",Master,14,Technology,15/10/2024,08/11/2024,519,8,Cloud AI Solutions
AI00929,AI Consultant,278777,USD,EX,FL,Sweden,L,Sweden,50,"GCP, NLP, MLOps",PhD,17,Government,05/09/2024,18/10/2024,1697,9.7,Smart Analytics
AI00930,Computer Vision Engineer,64705,USD,EN,FL,India,L,India,100,"Spark, Mathematics, PyTorch, NLP, Java",Bachelor,0,Technology,29/04/2025,14/05/2025,707,8.8,Quantum Computing Inc
AI00931,Data Analyst,54926,USD,EN,FT,Israel,M,Israel,50,"SQL, Computer Vision, Tableau, TensorFlow, Deep Learning",PhD,1,Retail,12/01/2024,26/01/2024,699,5.2,Cloud AI Solutions
AI00932,AI Architect,84494,GBP,EN,PT,United Kingdom,L,India,50,"Hadoop, AWS, Git, Scala, PyTorch",Associate,1,Government,30/11/2024,23/12/2024,2352,7.4,Advanced Robotics
AI00933,Machine Learning Researcher,171218,EUR,EX,PT,France,S,France,100,"GCP, Java, Linux",Master,16,Gaming,21/02/2025,14/04/2025,2387,8.3,Machine Intelligence Group
AI00934,AI Software Engineer,124370,EUR,SE,PT,Netherlands,S,Netherlands,50,"Java, Mathematics, Tableau",PhD,6,Automotive,19/09/2024,14/11/2024,2211,9.1,Smart Analytics
AI00935,Data Analyst,162562,USD,EX,FL,Australia,L,Australia,100,"Git, Python, Linux",Master,15,Manufacturing,13/06/2024,08/07/2024,655,6.8,DataVision Ltd
AI00936,AI Software Engineer,59904,GBP,EN,CT,United Kingdom,M,China,100,"TensorFlow, Python, Deep Learning, PyTorch, Hadoop",PhD,0,Finance,11/01/2024,27/02/2024,1149,7.3,Algorithmic Solutions
AI00937,Principal Data Scientist,192545,USD,EX,FL,Ireland,L,France,100,"MLOps, Linux, Hadoop, PyTorch, Computer Vision",Master,10,Education,07/07/2024,01/09/2024,2410,9.1,Future Systems
AI00938,Data Engineer,194442,USD,EX,PT,Singapore,S,Singapore,100,"NLP, MLOps, PyTorch",Master,14,Consulting,25/01/2025,08/04/2025,2366,5.2,Predictive Systems
AI00939,ML Ops Engineer,77274,USD,EN,FT,United States,S,United States,50,"Statistics, PyTorch, Java, Python, Kubernetes",Bachelor,0,Media,02/07/2024,27/07/2024,1806,8.9,Cognitive Computing
AI00940,Head of AI,85110,USD,MI,FL,Ireland,L,Ireland,0,"Docker, Linux, Deep Learning",Master,2,Healthcare,20/09/2024,22/10/2024,538,5.3,DataVision Ltd
AI00941,AI Software Engineer,71765,USD,MI,FT,China,L,China,50,"Tableau, Java, Linux, Python, Azure",Bachelor,3,Transportation,19/01/2024,24/03/2024,1395,8.5,Smart Analytics
AI00942,AI Software Engineer,86066,USD,MI,FT,Canada,S,Canada,50,"TensorFlow, Spark, Computer Vision",Bachelor,3,Telecommunications,06/04/2024,07/06/2024,2401,5.5,Predictive Systems
AI00943,Autonomous Systems Engineer,39252,USD,EN,FL,China,S,China,50,"Hadoop, Linux, PyTorch",Master,0,Manufacturing,28/03/2025,15/05/2025,1949,8.8,Quantum Computing Inc
AI00944,Machine Learning Researcher,66124,USD,EN,CT,Sweden,S,Sweden,0,"Hadoop, Git, Kubernetes, Python",PhD,0,Transportation,14/03/2024,11/05/2024,661,7.7,Digital Transformation LLC
AI00945,Data Scientist,215545,EUR,EX,FT,Germany,L,Germany,50,"Python, TensorFlow, AWS, Deep Learning",Bachelor,16,Retail,17/10/2024,16/12/2024,1032,5.4,Neural Networks Co
AI00946,Data Engineer,57458,USD,MI,CT,Israel,S,Denmark,50,"MLOps, NLP, Java, Docker",Associate,4,Finance,10/06/2024,18/07/2024,2200,8.1,Smart Analytics
AI00947,Computer Vision Engineer,178695,USD,EX,FT,Finland,M,Finland,0,"Hadoop, AWS, Spark",Master,10,Finance,01/12/2024,22/12/2024,1065,9.3,Machine Intelligence Group
AI00948,Robotics Engineer,91260,USD,EX,FT,China,S,China,50,"Python, TensorFlow, Statistics",Bachelor,17,Telecommunications,01/03/2025,09/05/2025,506,9.1,Smart Analytics
AI00949,Computer Vision Engineer,96741,USD,SE,FT,Japan,S,Finland,0,"GCP, Scala, Statistics",Associate,5,Healthcare,11/07/2024,16/08/2024,2438,9.7,DataVision Ltd
AI00950,Autonomous Systems Engineer,36197,USD,EN,CT,China,M,China,50,"SQL, Mathematics, Kubernetes, Python",Bachelor,1,Consulting,15/06/2024,14/08/2024,711,9,TechCorp Inc
AI00951,AI Architect,72300,USD,SE,CT,India,M,India,0,"Python, MLOps, SQL, Hadoop, GCP",Master,8,Technology,10/11/2024,25/12/2024,1910,7.3,TechCorp Inc
AI00952,Data Scientist,157364,USD,SE,FT,Singapore,M,Singapore,50,"Azure, Hadoop, Deep Learning, Scala",Master,5,Telecommunications,16/12/2024,25/01/2025,1082,6.8,Algorithmic Solutions
AI00953,Data Engineer,65948,USD,MI,PT,India,L,India,0,"Spark, Deep Learning, Computer Vision, TensorFlow, Python",Associate,4,Technology,21/10/2024,23/11/2024,1835,5.5,Quantum Computing Inc
AI00954,AI Consultant,63655,USD,MI,FL,India,L,India,100,"MLOps, Mathematics, TensorFlow",Associate,2,Telecommunications,11/12/2024,28/12/2024,1486,9.7,DeepTech Ventures
AI00955,AI Specialist,114900,USD,EX,CT,Ireland,S,Ireland,50,"Deep Learning, Python, Hadoop, MLOps",PhD,15,Manufacturing,31/01/2024,17/02/2024,1810,8.3,Future Systems
AI00956,NLP Engineer,49496,USD,EN,CT,Israel,S,Israel,100,"Mathematics, SQL, Azure",Associate,1,Real Estate,05/04/2025,30/04/2025,894,5.8,Quantum Computing Inc
AI00957,Deep Learning Engineer,58108,USD,MI,CT,India,S,India,0,"Kubernetes, GCP, Linux",Master,2,Media,21/03/2025,30/05/2025,2419,6.6,AI Innovations
AI00958,AI Software Engineer,90557,EUR,MI,FL,Netherlands,S,Netherlands,100,"SQL, Mathematics, MLOps",Associate,3,Media,01/06/2024,27/07/2024,1436,8.5,Future Systems
AI00959,Data Analyst,52763,EUR,EN,FL,France,M,France,100,"Git, PyTorch, Computer Vision",PhD,0,Healthcare,23/01/2025,04/04/2025,1223,5.3,Cloud AI Solutions
AI00960,Machine Learning Engineer,65941,GBP,EN,FT,United Kingdom,M,Denmark,50,"Java, TensorFlow, Mathematics, Scala",PhD,1,Government,25/05/2024,08/07/2024,1892,7.4,TechCorp Inc
AI00961,NLP Engineer,66981,USD,MI,PT,Canada,S,Canada,100,"Python, Linux, Azure, Computer Vision, Deep Learning",PhD,2,Manufacturing,15/01/2025,05/03/2025,1688,5.2,Predictive Systems
